,female_effect_size,female_p_value,clust_ag,cluster_hdb,x,y,count
platvorm,-0.962619960308075,0.9974633033813024,1,28,8.615602493286133,10.932969093322754,98
käibelt,-0.960972785949707,0.9971995211421494,0,-1,6.807200908660889,12.81926155090332,25
pesta,-0.9573351144790648,0.9970663948890224,5,4,4.4491963386535645,9.886384010314941,49
nimekirju,-0.9553277492523192,0.997329363167266,1,-1,11.679595947265625,10.53559684753418,78
mäletagi,-0.9542274475097656,0.9974042932695032,2,11,5.123129367828369,10.045038223266602,47
x-tee,-0.9526732563972472,0.997293938405056,4,-1,8.664929389953613,9.593198776245117,51
lootis,-0.9519952535629272,0.997428554821878,1,10,7.680959701538086,12.305597305297852,32
kaardiga,-0.948583960533142,0.99704575787029,10,2,12.38139820098877,11.006088256835938,46
teerull,-0.9442697167396544,0.99713185712251,19,21,9.34010124206543,9.583090782165527,59
süüdista,-0.941470503807068,0.9970169787135092,15,4,5.077282905578613,10.587510108947754,52
retoorikaga,-0.9413917064666748,0.9970827164036355,10,2,12.367831230163574,11.709623336791992,44
näitena,-0.940891981124878,0.9971175894699168,3,5,10.672375679016113,9.844066619873047,384
loend,-0.939056932926178,0.996957762390797,12,-1,7.681743144989014,9.959351539611816,33
käibel,-0.93831604719162,0.9968047705535562,0,-1,6.728567123413086,12.756258964538574,38
lennukilt,-0.937796950340271,0.9968922354048724,0,23,7.374292373657227,9.190810203552246,33
pagan,-0.9305167198181152,0.9966630761279156,6,3,5.196667671203613,8.463362693786621,44
pista,-0.9296246767044068,0.996765859759466,5,4,4.486716270446777,9.875137329101562,33
tabelis,-0.92705100774765,0.9960989851669072,12,-1,8.541521072387695,12.285311698913574,271
