,female_effect_size,female_p_value,clust_ag,cluster_hdb,x,y,count
sotsiaaldemokraatlikust,-0.6338745951652527,0.968359886992826,16,10,-0.5357229709625244,2.1242427825927734,34
valijaskond,-0.6332451701164246,0.9665374227476912,1,23,1.1158713102340698,-0.3042708933353424,21
tootlusega,-0.6325594186782837,0.9698464270745342,1,16,2.843174934387207,-0.584480881690979,26
päevadel,-0.6324439644813538,0.966189557098408,3,-1,0.9947598576545715,1.239903211593628,416
ansipi,-0.6321570873260498,0.9673869061828312,9,7,-1.0865967273712158,2.202327013015747,225
nestorile,-0.632071852684021,0.9657877816927636,16,10,-1.3871768712997437,1.8628275394439697,39
jaanson,-0.6319405436515808,0.9667040990524728,6,7,-1.531620740890503,2.265225410461426,629
tööplaan,-0.6318084597587585,0.9685875338424644,1,15,1.5080769062042236,-0.20540864765644073,33
ettevalmistustöö,-0.6317607760429382,0.9683382824274184,1,23,2.112475872039795,-0.6393329501152039,31
ridadest,-0.6312759518623352,0.9662633641388234,1,15,1.405720591545105,0.7185015678405762,55
kuhjaga,-0.6310797333717346,0.9665931965640202,1,-1,3.05060076713562,1.2565845251083374,56
ebamäärasus,-0.6307979226112366,0.9659813427451844,1,23,1.4581958055496216,-1.0125151872634888,24
riigimetsa,-0.6304417848587036,0.9652512469365246,1,10,2.2716708183288574,-0.4200959801673889,450
ettekandjal,-0.6303980350494385,0.9681596133086132,5,6,0.31538519263267517,1.576837420463562,71
aplaus,-0.6303439140319824,0.9680226606412384,7,8,1.6909472942352295,1.3050284385681152,649
hüsteeria,-0.6298881769180298,0.9667213440846852,1,23,1.3524428606033325,-0.13742980360984802,40
enn,-0.6286410689353943,0.9694465854609502,0,10,-0.6690870523452759,2.477454900741577,823
populism,-0.6278759837150574,0.9666944258861104,1,23,1.369878888130188,-0.25269564986228943,50
iseseisvuse,-0.6275014281272888,0.9676039633379284,4,23,0.5804919600486755,-0.5197429656982422,483
kiituseks,-0.6272211670875549,0.9653899489410444,1,-1,2.07991886138916,1.2419428825378418,22
versioone,-0.6272095441818237,0.965581343277584,1,4,3.5737128257751465,0.7440816164016724,37
