,female_effect_size,female_p_value
tõusu,0.3296981155872345,0.16420283660395252
valesti,-0.35428786277770996,0.8473898811027176
200,-0.02721690759062767,0.531612449377411
veebruaril,-0.17371144890785217,0.685144319020902
kontrollida,-0.14847654104232788,0.6673206881337318
2.,0.2088814377784729,0.26726587264514845
eesmärki,0.09024645388126373,0.3995467551950044
eelarvest,-0.19594494998455048,0.7187432764072961
sotsiaalkomisjon,-0.061006613075733185,0.5706340546752504
henn,-0.31989434361457825,0.8234304544434785
regulatsioon,-0.2713606655597687,0.7823455297574218
11,-0.0038636047393083572,0.5002588758309913
§-,0.10792627930641174,0.3697357846979201
menetlusse,0.025158235803246498,0.4687798068532083
valimistel,-0.12575416266918182,0.6437251797678312
jõuame,0.04015544801950455,0.45976398827867226
valeri,-0.05450548231601715,0.5554097878378723
16,0.42482030391693115,0.10999712186492383
määratud,0.24266478419303894,0.24010753340569324
jätkub,0.11509530246257782,0.36868861878922954
elanike,0.09283848106861115,0.39315785746253873
saalist,-0.05264686048030853,0.5573429187000318
reinsalu,-0.34362518787384033,0.8416880192179232
elab,-0.17902618646621704,0.7019555545429947
ülevaade,-0.38489723205566406,0.8678358841323557
kutsun,-0.2631075978279114,0.7806501084447945
vastused,-0.041558824479579926,0.5482570517932972
heaolu,0.23038306832313538,0.24262967235173905
ehitada,-0.298494428396225,0.8101804760924929
puudega,0.5408110022544861,0.05702736144624465
hinnad,-0.13249796628952026,0.6555265629787442
3.,-0.06826187670230865,0.5845919335351077
määran,0.022244298830628395,0.473393168040516
teistmoodi,0.06839240342378616,0.42644652480225775
kuulata,-0.896049439907074,0.9957188687072036
jaanus,-0.12169250100851059,0.6384420029630204
eestil,-0.20377928018569946,0.7176008190076046
marko,-0.0928506925702095,0.6145794037657025
helmen,-0.10996922850608826,0.6214162735665439
20.,-0.0805920958518982,0.5917628931227472
inimestest,-0.051552146673202515,0.5613266144062902
vältida,-0.1392488032579422,0.6543022537990125
aprillil,-0.059710316359996796,0.572127909607544
õigusi,-0.14021043479442596,0.6571571065408183
rääkisite,0.00013392775144893676,0.503807304667391
10%,0.03705771267414093,0.45869836043213685
muutmine,-0.19101668894290924,0.7055004244760447
kokkulepe,-0.25392401218414307,0.7727955980442434
tulevikku,0.1045382022857666,0.3760404848530309
14,0.16465388238430023,0.3176132380190928
mailis,-0.15032969415187836,0.6715257884930205
seadusi,-0.12557747960090637,0.6422852926980693
häid,-0.43736761808395386,0.8972953530403747
tööandja,0.1143716499209404,0.37351289773224106
tasakaalu,0.1738395243883133,0.30769366210381077
küsimusega,-0.35846802592277527,0.8504086153885141
võta,-0.24273023009300232,0.7567405034676086
aastani,0.10212935507297516,0.3898470664302707
huvide,0.25076329708099365,0.23102353222582062
lõpp,-0.6377900242805481,0.9697612789179636
siseministeeriumi,0.21910925209522247,0.2566176990010782
hinda,-0.3593200147151947,0.8512468030054867
maksu-,-0.11446710675954819,0.6241599472974843
seletuskirja,0.13215896487236023,0.34813663594694155
marika,-0.174846351146698,0.6854643769505031
2019.,0.07369088381528854,0.42082447373474063
käima,0.4025827646255493,0.12222262748268165
õppida,0.10597352683544159,0.37862251345216436
juunil,-0.12588956952095032,0.6440046714875445
valimisi,-0.18483969569206238,0.7078497363052831
tõuseb,0.4361035227775574,0.10143898674950969
rahvaerakonna,-0.18393594026565552,0.7008185994038671
lepitud,0.33310186862945557,0.16626034690401936
makse,-0.37592339515686035,0.8655668275878863
väide,-0.18300986289978027,0.7040289681493794
21.,-0.1152791976928711,0.6319925965868256
küsiti,-0.008184343576431274,0.510089017008654
märtsil,-0.3161349296569824,0.8190488009309673
perede,0.4066479504108429,0.1166632928313871
8,-0.20266664028167725,0.7239074241581185
keel,-0.4147074520587921,0.8893054416535797
vastuolus,0.2898463308811188,0.20223159684929004
vaheaeg,-0.5056374669075012,0.9303480955434456
põhjustel,0.13755148649215698,0.3489750304248401
jäetud,0.15839587152004242,0.3289189790916839
500,-0.1988184005022049,0.7161904427617648
summad,-0.18995903432369232,0.7132014263331684
luba,-0.41844239830970764,0.8892819771706163
60,0.11103487759828568,0.3735331688026582
jõudu,-0.35254016518592834,0.8489098084010616
räägite,-0.1638646125793457,0.6798330026999293
näol,-0.978844940662384,0.9975032750818459
kultuurikomisjoni,-0.002873348770663142,0.5036811703088422
kokk,-0.9133732914924622,0.996315149605259
siim,-0.27514252066612244,0.7891336481901339
detsembril,-0.0969102755188942,0.6084461039486917
ida-virumaa,-0.030579326674342155,0.5397411281471483
2008.,-0.13030657172203064,0.6487907043927275
eiki,-0.3568301200866699,0.8481882627599266
jääks,0.2651383876800537,0.22523939960315398
tahate,-0.09011371433734894,0.6003405300527945
liikmetele,-0.07626208662986755,0.5888938952618796
leedu,-0.20008504390716553,0.7201653291284525
nõukogude,0.039084404706954956,0.45637559625743496
demokraatia,-0.2959807813167572,0.802654890953681
õiguste,0.22812925279140472,0.2547295416906338
septembril,-0.050094932317733765,0.5591113685078272
näidata,-0.6805173754692078,0.9755251303003041
parlamendis,-0.2737794816493988,0.7933811714607486
ratas,-0.16803888976573944,0.683628150769304
riigikontroll,-0.1948331743478775,0.709489921808329
näitavad,0.11556292325258255,0.36778193231338063
lastega,0.32388219237327576,0.16528466689793464
aktsiisi,-0.14166441559791565,0.6541506756755449
17,-0.24525712430477142,0.7551554159341984
valitud,0.047829706221818924,0.4564818409454443
küsimustes,-0.1663103848695755,0.6825634736171184
üro,-0.10428541153669357,0.6166411287218982
perspektiivis,-0.009001614525914192,0.51183041707885
kallas,-0.2520071566104889,0.7727629901610908
tänavu,-0.005179084837436676,0.5000970187225935
õigustatud,0.22147369384765625,0.25923145157435457
statistika,-0.08289273083209991,0.5926066066492899
justiitsministeeriumi,0.1928396224975586,0.29130137568639247
tunnistama,0.3268413543701172,0.16931750074938567
töötanud,-0.0023167987819761038,0.5029609169155587
seadusandja,0.12220810353755951,0.36286575235422835
erapooletuks,0.1473112553358078,0.33403301689922893
lõpetuseks,-0.09141744673252106,0.6025893392701421
maht,-0.739498496055603,0.9845510645229896
lisada,-0.174307718873024,0.6960360804211553
rääkides,-0.03861884027719498,0.538903533512087
kava,-0.1687374860048294,0.686880461031451
13,0.6226481199264526,0.035658562025417395
meelega,-0.39179736375808716,0.8718423050120399
määra,-0.12808486819267273,0.6434523448457535
tasemele,-0.04053345322608948,0.5528523527276228
nõue,-0.39303019642829895,0.8722585307003867
7.,-0.08724395185709,0.590360991631627
teede,0.10129586607217789,0.38423808544763904
perioodi,0.1158260628581047,0.37001975434822376
mõista,-0.2998429536819458,0.8150515722866961
rootsi,-0.16981109976768494,0.6841493950452052
viies,0.3774868845939636,0.13531906338765132
vanemad,0.3508441150188446,0.15619645063995213
põlluaas,-0.10852930694818497,0.6316840290309709
19.,-0.2676090598106384,0.7849524372381318
palgad,-0.049214091151952744,0.5645608589735645
kalev,-0.5328444242477417,0.9402726865660878
ülesannete,0.23416204750537872,0.2480709377566731
kuulu,-0.4612509608268738,0.913442882841802
tugev,-0.22962583601474762,0.7490601574832675
enam-vähem,0.22580358386039734,0.25236828845783343
pöörduda,-0.3851816952228546,0.867954202012054
ida-virumaal,0.04220874235033989,0.44995441644947853
töönädala,-0.002146067563444376,0.5010035222500049
5.,0.12489334493875504,0.36072697306273027
esindajana,-0.7225608825683594,0.9821368755292773
riigikaitsekomisjon,-0.16716662049293518,0.68150706964331
eelnõude,0.18170538544654846,0.2985755460412569
küsite,-0.061399511992931366,0.576643679069215
rein,-0.5512559413909912,0.9464596502213716
võimu,-0.08987406641244888,0.6003957143623249
õpetajad,0.12172382324934006,0.3639882722720237
majanduskomisjon,-0.20254600048065186,0.7273769425877602
piirangud,-0.15528011322021484,0.6769899989531364
eestimaa,-0.2507137358188629,0.7677347914949467
sõltumata,-0.06920168548822403,0.5840307394354411
jõua,-0.002778981113806367,0.5013779501162405
kohustuste,0.1979830116033554,0.2775350962426478
maksu,-0.3596070408821106,0.8484232943026724
eesmärgid,0.005928486585617065,0.48909819631036866
omavalitsustes,0.08212552219629288,0.40194676828603193
kruuse,0.10644861310720444,0.3817392457518094
korralduse,0.08296019583940506,0.40460544679917954
seitse,0.19774626195430756,0.28093800115786904
põhiline,0.3049663305282593,0.18668596719555364
tööl,0.3501313030719757,0.1534646667548798
rõhutada,-0.041505176573991776,0.5467440404218211
metsa,-0.08319729566574097,0.5990188719290703
rahanduskomisjonis,-0.14644171297550201,0.6673498358090554
plaani,-0.35280561447143555,0.844972169747274
maksude,0.020331917330622673,0.46698432978824056
koolides,0.242958202958107,0.2375547741612094
esimesele,0.13052399456501007,0.34867730551725873
istungjärgu,-0.42098984122276306,0.8894638349266643
leping,-0.1687617003917694,0.6951106131231234
ettevõtja,-0.21462734043598175,0.7344210422883345
päevast,-0.1901562511920929,0.7163788558671927
irl-i,-0.4632396101951599,0.9078920926952019
kulutusi,-0.25893935561180115,0.77223629754546
raivo,-0.4069410264492035,0.8830032388397244
taastuvenergia,0.09408380836248398,0.39212064463352225
õnneks,-0.11120199412107468,0.6223778039495045
diskussiooni,0.07552079856395721,0.41508815947763855
rahvusvaheliste,0.15656401216983795,0.3302651415621952
kriis,-0.6390945911407471,0.9676761653397119
vahendite,0.1841859221458435,0.2907289344056002
täitmiseks,-0.0825309008359909,0.5961286208696108
seadusesse,0.1994132250547409,0.2814428110856235
haridus,0.1348670870065689,0.3512371374520482
õigeks,0.4110948443412781,0.11294309453952756
maja,-0.38838833570480347,0.8691036949406183
taotleda,0.05994364246726036,0.42794967345339496
külliki,-0.042972516268491745,0.5588553937987142
eesmärke,-0.13497401773929596,0.6500021261903658
300,-0.17926061153411865,0.6991359135321636
kõrgem,0.5263673663139343,0.06278342237362777
rahastamine,0.0058611189015209675,0.49546318760116825
mõiste,0.15145646035671234,0.33068011700998645
ministrid,-0.12885983288288116,0.6493711887894876
riigikaitse,0.04388963431119919,0.44982727280560164
isikud,-0.002669797744601965,0.4999406191898502
sotsiaalminister,-0.020659005269408226,0.5286857928065177
euroni,0.16003373265266418,0.31791506640626355
toetusi,-0.30254897475242615,0.81029626174396
8.,-0.17440858483314514,0.6902434140374889
rahast,-0.16133080422878265,0.6796455456259018
täis,-0.0681251734495163,0.5735090942889973
sõnum,-0.7189545035362244,0.9813586568477728
ühine,-0.07346387207508087,0.5807770020950411
koosseisus,-0.34359848499298096,0.8384653661876482
6.,0.2722233235836029,0.21316259152842765
kohtu,0.07545439898967743,0.4117227191206436
seis,-0.6016641855239868,0.9600330856826844
kaasatud,0.0585007518529892,0.4300266008882341
strateegia,-0.03657124191522598,0.5459565349102958
ühiselt,-0.07143216580152512,0.5743617161908223
ettekanne,-0.8016104102134705,0.9905855748120328
riigieelarves,-0.1027994155883789,0.6210228154472656
räägiti,-0.44195541739463806,0.8997891900491826
heljo,0.07262196391820908,0.4168419278382547
valimiste,0.053180743008852005,0.43137150827568016
toetas,-0.38018345832824707,0.8642027782964052
andrus,-0.632561206817627,0.9679219678258686
püüame,0.15622127056121826,0.32063801390564284
sotsiaalministeerium,0.230958953499794,0.2496089223702277
kaitseminister,-0.24001051485538483,0.7563406749481747
maaelu,-0.038214828819036484,0.5453909636878845
lähenemine,-0.21871303021907806,0.7426428381650426
kutsutud,-0.12969328463077545,0.6478687148035833
17.15,-0.2844044268131256,0.7930794944502604
ettevõtluse,0.0960158184170723,0.39815878118573655
rääkimata,-0.2812921404838562,0.7882791240405855
co,-0.004147167317569256,0.5112009712113538
kohustused,0.014496312476694584,0.48494733142592394
riikidega,-0.02677972801029682,0.5405170766536286
täitmise,0.17478635907173157,0.30358524123913244
9,-0.04333951696753502,0.5519094993953679
saar,-0.5460586547851562,0.943358405270564
vaadanud,-0.11587011069059372,0.6435041375770362
number,-0.33283406496047974,0.8341672964783728
lisaraha,-0.06628535687923431,0.5762905291028241
dokument,-0.4734797477722168,0.9170550577354817
4.,0.0013774220133200288,0.501827386278922
k.a,-0.3263262212276459,0.8314987693490135
tase,-0.25162965059280396,0.7686577943667561
turul,-0.25011298060417175,0.7594878688503479
omavalitsustel,0.02982979081571102,0.4576931964266525
õigused,0.05328749492764473,0.4389097323641943
ülesanded,-0.0009520703461021185,0.49896572497164726
tõusnud,0.3489459455013275,0.15336388788786026
jätkame,-0.1602649688720703,0.6764100043811819
debatt,-0.7767747640609741,0.9884632759824201
välisminister,-0.34769073128700256,0.8456102861669337
lätis,-0.32661673426628113,0.8277569523864141
koolide,0.3460215628147125,0.16089541797042606
majandust,-0.1325371414422989,0.6516401400458316
kehtiv,0.25854167342185974,0.22838185688315527
esindab,-0.44838494062423706,0.9058921685430603
määr,-0.5100519061088562,0.9324822778809525
töökohtade,0.23343640565872192,0.24232572749776438
nõunik,-0.3939422070980072,0.8798849819090145
sulgen,-0.02068604715168476,0.5272426669835081
maal,-0.33728986978530884,0.8382374764338163
katkestada,-0.260176420211792,0.775353414271276
sõlmitud,0.43557876348495483,0.10506604308922485
ametisse,0.07205706089735031,0.4139358099972249
ühiskonda,-0.012738077901303768,0.5230429190704569
vastuolijaid,0.10871170461177826,0.3764057866401561
liikmesriikide,0.1424473077058792,0.3445538584139567
rahaga,-0.8191902041435242,0.9918155862449872
julgeoleku,0.11245536059141159,0.3704257315199224
gaasi,-0.1641296148300171,0.686513385365391
18,0.3703950345516205,0.13893917307884784
täitma,0.2594522535800934,0.22287006818735688
rõivas,0.031122881919145584,0.4606055402945195
üldjuhul,0.20489275455474854,0.27763063976813007
kõva,0.1371581256389618,0.338422905540013
keelatud,0.16685082018375397,0.31736884839788726
olulisi,-0.05464257672429085,0.5694052088450953
põhjused,-0.04861793667078018,0.5559485277727874
lõpphääletuse,0.21749112010002136,0.2557134012928739
lugenud,-0.2322990596294403,0.7502788565864476
sotsiaaldemokraatide,0.048619963228702545,0.44549087140872645
konventsiooni,0.13744089007377625,0.34899126221586285
skt-st,0.07778256386518478,0.4139570884833881
2015,0.018106546252965927,0.4810504313087475
tiidus,-0.18780674040317535,0.7143764592217328
valla,0.641218364238739,0.03010246237151104
liitu,-0.23630544543266296,0.7575417039872179
sõerd,-1.0955277681350708,0.9992596326706978
arupärijate,0.26580727100372314,0.2151734824104008
pank,-0.5330954790115356,0.9407974057755246
jõudis,-0.13694335520267487,0.6554343214194811
öeldi,-0.2318670153617859,0.7434573210994416
õiguskomisjon,-0.18815161287784576,0.7060345510396348
küsima,0.31828439235687256,0.18262319676912597
laua,-0.5382089018821716,0.9418106968253863
tuge,0.14491015672683716,0.34022827693775526
päevakorras,-0.4706149399280548,0.9118934658960631
kohtusse,0.3422817587852478,0.16099348323245555
järelevalvet,-0.06755261868238449,0.5860362753640647
valdkondades,0.1607409119606018,0.32253155040849024
2014,0.13330116868019104,0.35324776091064414
põlevkivi,0.02557309716939926,0.4678235252457945
lõpetatakse,0.20269176363945007,0.2770807953558816
kütt,0.009239559061825275,0.48952730926912336
arupärimisi,-0.24540095031261444,0.762712283110113
paragrahvi,0.16185368597507477,0.31679358813163827
määruse,0.17628474533557892,0.3062768341272609
püüan,-0.06546082347631454,0.5783081598213546
puuetega,0.3213927745819092,0.17484961245125774
ettenähtud,0.1551487296819687,0.3187342586484214
avalduse,-0.04153396561741829,0.5429513334067464
kool,0.07728470116853714,0.41693165672553845
fondi,-0.06209395080804825,0.5768484184690049
soovite,0.08525193482637405,0.40480262706681913
tahtnud,-0.11015241593122482,0.6275335199967191
50%,0.12376102060079575,0.3571223527924924
ravi,0.6184239387512207,0.035882020965721684
protsenti,0.011337468400597572,0.4846380245660128
jääma,0.4801134765148163,0.08043191435541353
võrrelda,-0.2370745837688446,0.7543992661331529
räägivad,-0.0049867876805365086,0.5047502848597474
hääletamise,0.14980283379554749,0.33350890616815976
täiendavaid,0.03321915119886398,0.4622508473856288
